Student_ID,Hours_Studied,Previous_Scores,Extracurricular_Activities,Sleep_Hours,Sample_Question_Practiced,Gender,Performance_Index
3135,4,81,Yes,6,4,Male,62
3136,2,83,No,7,3,Male,58
3137,6,56,Yes,6,4,Female,46
3138,9,92,No,9,6,Male,93
3139,1,77,No,4,4,Female,48
3140,7,74,Yes,6,7,Female,68
3141,9,99,No,5,6,Male,97
3142,9,86,No,6,6,Female,82
3143,3,78,No,8,8,Female,57
3144,5,69,No,9,7,Female,55
3145,8,45,No,4,7,Male,37
3146,8,43,Yes,4,5,Female,35
3147,4,90,Yes,9,6,Female,72
3148,1,76,No,9,7,Female,51
3149,1,74,Yes,7,4,Female,50
3150,4,97,No,5,9,Male,82
3151,6,96,No,9,1,Female,84
3152,8,48,No,9,6,Male,46
3153,6,45,No,7,9,Female,34
3154,9,52,Yes,9,2,Male,55
3155,9,98,Yes,6,9,Male,95
3156,2,61,No,8,7,Male,40
3157,1,67,Yes,8,5,Female,42
3158,2,69,No,8,3,Male,45
3159,5,91,Yes,9,1,Male,80
3160,4,75,No,8,6,Male,60
3161,4,41,No,5,0,Female,21
3162,9,97,No,6,6,Female,95
3163,8,75,Yes,8,9,Male,72
3164,6,47,Yes,4,9,Male,35
3165,1,84,No,9,6,Male,58
3166,2,81,Yes,6,9,Female,59
3167,6,89,Yes,5,2,Female,77
3168,2,48,Yes,8,3,Male,23
3169,5,40,Yes,5,3,Female,26
3170,5,52,Yes,9,3,Male,39
3171,6,89,Yes,8,8,Male,79
3172,6,54,Yes,4,5,Female,39
3173,6,71,Yes,6,9,Female,61
3174,2,73,Yes,4,8,Male,47
3175,3,82,Yes,8,3,Male,63
3176,6,70,Yes,7,6,Female,61
3177,8,53,Yes,6,9,Female,51
3178,1,93,Yes,5,8,Female,68
3179,1,86,No,8,9,Female,66
3180,2,53,No,4,2,Female,29
3181,6,87,Yes,9,2,Female,78
3182,9,94,Yes,7,5,Female,94
3183,4,68,Yes,9,7,Male,56
3184,3,86,No,8,0,Male,68
3185,8,58,No,5,3,Female,50
3186,9,66,Yes,4,7,Female,62
3187,5,48,Yes,6,5,Male,31
3188,9,76,Yes,7,1,Female,73
3189,2,76,Yes,8,7,Female,57
3190,3,82,Yes,8,0,Male,60
3191,7,67,No,8,0,Female,56
3192,7,91,Yes,8,6,Male,88
3193,6,96,No,4,9,Female,84
3194,6,63,Yes,6,2,Male,48
3195,2,67,Yes,5,7,Female,41
3196,6,75,No,7,8,Female,65
3197,4,91,No,8,7,Female,74
3198,3,57,Yes,9,0,Male,38
3199,2,64,No,8,0,Female,40
3200,1,74,Yes,6,5,Female,49
3201,5,43,No,6,0,Male,30
3202,2,53,No,4,7,Female,29
3203,2,78,Yes,4,5,Female,57
3204,7,65,Yes,9,4,Male,58
3205,8,47,No,9,5,Female,40
3206,8,63,Yes,4,3,Male,60
3207,4,55,No,7,0,Male,41
3208,1,59,No,9,6,Female,34
3209,7,54,Yes,4,9,Female,46
3210,1,46,No,8,8,Male,24
3211,4,97,Yes,4,3,Male,79
3212,8,56,Yes,7,3,Female,52
3213,2,61,No,4,8,Female,36
3214,6,61,Yes,4,3,Female,52
3215,6,93,No,8,9,Female,84
3216,9,51,No,9,3,Male,50
3217,5,57,Yes,8,7,Female,47
3218,4,95,Yes,8,3,Male,81
3219,5,85,No,4,8,Male,70
3220,5,86,Yes,8,7,Male,77
3221,8,54,No,6,4,Male,49
3222,8,76,No,5,8,Male,70
3223,2,55,No,5,7,Female,28
3224,7,44,No,8,9,Male,36
3225,8,41,No,9,3,Female,34
3226,6,91,Yes,7,3,Male,80
3227,5,67,No,8,0,Female,51
3228,9,96,No,9,3,Male,95
3229,3,80,No,8,7,Female,60
3230,4,93,No,4,4,Female,78
3231,9,66,No,9,5,Female,65
3232,6,70,No,7,3,Female,57
3233,8,80,Yes,8,4,Male,75
3234,7,75,Yes,6,9,Male,69
3235,2,86,No,9,7,Male,62
3236,3,82,No,5,8,Female,63
3237,1,40,No,9,2,Male,11
3238,9,89,Yes,6,9,Male,91
3239,7,68,No,6,3,Female,58
3240,1,40,No,6,0,Female,15
3241,3,47,No,7,4,Female,24
3242,4,96,No,7,3,Female,80
3243,4,55,No,9,5,Male,36
3244,5,97,No,7,5,Female,83
3245,3,67,Yes,5,9,Female,49
3246,3,61,No,4,5,Male,41
3247,1,57,No,9,2,Male,33
3248,7,61,No,8,6,Female,52
3249,1,80,No,8,2,Male,52
3250,2,51,No,9,5,Male,31
3251,4,58,No,4,9,Male,38
3252,4,64,No,8,0,Male,45
3253,5,89,No,9,7,Female,79
3254,2,98,No,9,6,Female,78
3255,4,44,Yes,6,8,Male,24
3256,1,98,Yes,5,2,Male,72
3257,2,73,Yes,8,7,Female,52
3258,1,78,No,5,1,Female,50
3259,4,98,Yes,9,8,Male,83
3260,4,49,Yes,4,0,Female,32
3261,7,86,Yes,9,9,Male,84
3262,9,96,Yes,8,6,Female,95
3263,9,46,No,5,9,Female,43
3264,5,99,Yes,6,0,Male,82
3265,1,76,Yes,6,5,Male,54
3266,1,86,No,9,0,Female,59
3267,6,91,Yes,4,3,Male,78
3268,2,99,No,7,6,Male,79
3269,8,91,Yes,8,1,Female,87
3270,9,54,Yes,9,2,Male,53
3271,4,81,Yes,6,3,Female,65
3272,5,63,No,6,5,Male,48
3273,8,65,Yes,4,8,Female,61
3274,3,65,Yes,6,3,Female,41
3275,5,85,No,8,5,Female,75
3276,3,65,Yes,4,6,Male,44
3277,3,97,Yes,5,3,Female,79
3278,3,49,Yes,4,5,Male,29
3279,7,56,Yes,8,2,Male,44
3280,7,92,Yes,8,4,Female,85
3281,7,53,No,5,9,Female,40
3282,8,41,No,9,3,Male,36
3283,5,87,No,4,6,Female,72
3284,5,52,Yes,8,5,Female,36
3285,4,66,Yes,8,6,Male,51
3286,7,48,Yes,5,5,Female,38
3287,4,46,Yes,7,1,Male,28
3288,2,87,Yes,4,6,Male,59
3289,4,49,No,8,7,Female,30
3290,8,95,No,6,6,Male,88
3291,9,93,No,5,3,Female,87
3292,3,48,Yes,7,3,Male,27
3293,7,61,No,7,4,Female,51
3294,9,62,No,5,8,Female,59
3295,4,46,No,7,4,Male,23
3296,3,87,No,8,1,Female,71
3297,5,48,Yes,7,4,Female,33
3298,1,66,Yes,4,2,Male,38
3299,3,63,No,6,9,Female,45
3300,8,68,No,8,7,Female,67
3301,8,56,No,5,9,Male,49
3302,4,59,No,6,9,Male,44
3303,2,46,No,9,1,Male,22
3304,8,82,No,8,3,Female,79
3305,8,79,No,6,4,Male,74
3306,4,46,No,7,3,Male,26
3307,3,67,No,9,4,Female,49
3308,2,58,Yes,5,9,Female,33
3309,9,59,No,5,3,Female,53
3310,1,83,Yes,4,2,Female,53
3311,7,78,Yes,7,0,Male,69
3312,5,79,No,4,3,Male,65
3313,8,46,No,4,8,Female,37
3314,4,45,Yes,7,0,Male,28
3315,7,64,Yes,8,6,Male,56
3316,5,80,No,9,2,Male,64
3317,5,98,Yes,4,7,Male,83
3318,9,52,No,6,5,Male,50
3319,9,78,No,9,0,Male,77
3320,9,79,Yes,8,9,Female,79
3321,6,61,No,7,4,Female,49
3322,6,88,Yes,5,7,Female,77
3323,5,56,No,8,2,Female,40
3324,9,87,No,4,3,Male,83
3325,8,61,Yes,6,6,Male,53
3326,7,73,Yes,9,5,Male,66
3327,7,47,No,7,6,Male,42
3328,6,88,No,5,8,Male,76
3329,5,84,Yes,9,8,Male,75
3330,4,57,No,6,1,Male,40
3331,3,63,Yes,5,2,Male,45
3332,3,99,Yes,7,3,Female,73
3333,6,93,Yes,9,5,Male,84
3334,4,99,No,8,4,Male,84
3335,6,81,Yes,4,5,Female,71
3336,3,41,No,7,7,Male,23
3337,4,41,Yes,6,1,Female,24
3338,9,66,No,8,5,Male,64
3339,5,53,No,9,8,Female,38
3340,7,87,Yes,5,4,Male,74
3341,2,78,Yes,8,0,Male,58
3342,5,92,Yes,8,7,Male,78
3343,9,92,No,6,3,Male,88
3344,3,95,No,4,7,Male,76
3345,9,51,No,8,3,Male,48
3346,6,71,Yes,8,7,Female,59
3347,4,67,Yes,4,8,Male,46
3348,7,94,Yes,4,4,Male,84
3349,8,67,Yes,5,4,Female,61
3350,6,85,Yes,9,1,Female,76
3351,5,64,No,5,8,Male,49
3352,6,43,Yes,4,3,Female,30
3353,5,65,No,7,2,Male,47
3354,8,75,Yes,4,1,Male,70
3355,1,89,Yes,5,2,Male,69
3356,7,42,Yes,6,3,Male,35
3357,2,40,Yes,6,8,Male,20
3358,9,56,Yes,9,5,Female,55
3359,1,46,No,8,9,Female,19
3360,6,87,Yes,6,4,Female,74
3361,9,44,No,5,8,Female,42
3362,1,58,No,6,7,Female,34
3363,4,78,No,7,5,Male,59
3364,4,85,No,4,2,Female,67
3365,9,73,Yes,4,6,Female,70
3366,5,74,Yes,5,9,Female,61
3367,5,88,Yes,8,5,Female,76
3368,6,55,Yes,4,7,Male,44
3369,1,79,Yes,6,5,Female,50
3370,1,89,No,7,9,Male,68
3371,9,86,Yes,8,3,Male,87
3372,3,78,Yes,8,9,Female,60
3373,4,66,No,8,6,Male,47
3374,1,80,Yes,4,6,Female,55
3375,9,77,Yes,9,7,Female,73
3376,8,89,No,8,1,Male,87
3377,2,89,Yes,5,5,Female,66
3378,8,64,No,6,2,Female,56
3379,7,65,No,9,7,Female,59
3380,6,95,Yes,7,3,Male,83
3381,1,53,No,6,3,Male,26
3382,7,53,Yes,5,1,Female,41
3383,7,53,Yes,5,5,Female,45
3384,9,64,Yes,9,5,Female,63
3385,1,75,No,6,0,Male,50
3386,2,43,No,4,7,Female,15
3387,9,86,No,5,2,Male,79
3388,9,54,No,8,0,Male,49
3389,6,71,No,7,9,Male,63
3390,6,57,No,7,0,Female,42
3391,4,53,No,5,0,Male,32
3392,4,97,No,8,4,Male,84
3393,5,40,No,6,4,Male,26
3394,3,81,No,7,0,Male,62
3395,1,59,No,8,4,Female,33
3396,1,49,Yes,8,6,Female,28
3397,7,49,No,4,4,Female,36
3398,1,98,Yes,5,8,Female,73
3399,1,63,Yes,8,3,Female,37
3400,3,73,Yes,6,8,Male,53
3401,4,67,Yes,7,7,Female,48
3402,4,66,No,4,0,Male,48
3403,2,79,Yes,6,3,Male,54
3404,1,40,Yes,7,6,Male,12
3405,3,72,Yes,5,0,Male,46
3406,4,43,No,6,7,Male,24
3407,3,46,Yes,7,1,Male,26
3408,8,48,Yes,4,7,Female,42
3409,1,55,No,7,3,Female,28
3410,2,44,No,8,7,Female,20
3411,7,73,No,4,0,Male,61
3412,4,99,No,6,4,Male,80
3413,8,62,No,9,8,Male,62
3414,3,82,No,5,6,Male,59
3415,6,89,No,4,2,Female,74
3416,9,64,No,4,3,Female,59
3417,1,96,No,4,9,Male,68
3418,1,90,Yes,7,6,Male,66
3419,8,52,No,8,5,Female,43
3420,3,63,Yes,9,3,Male,44
3421,5,50,Yes,5,2,Female,34
3422,1,91,No,5,1,Male,62
3423,5,90,No,8,9,Female,77
3424,6,56,No,7,8,Female,44
3425,8,76,No,7,2,Female,69
3426,3,52,Yes,8,6,Female,35
3427,3,66,Yes,8,0,Female,50
3428,9,59,No,6,7,Male,50
3429,4,72,Yes,7,0,Female,54
3430,4,81,No,4,1,Male,59
3431,7,71,Yes,5,0,Male,60
3432,2,47,Yes,7,3,Female,25
3433,8,95,No,8,1,Male,94
3434,6,68,No,4,0,Male,53
3435,3,79,Yes,6,0,Female,59
3436,9,58,No,9,1,Male,53
3437,5,45,Yes,6,5,Female,29
3438,8,83,No,4,1,Male,73
3439,7,99,No,4,1,Male,87
3440,8,78,No,8,7,Male,72
3441,7,87,No,9,4,Female,82
3442,3,80,No,8,7,Male,60
3443,2,60,No,5,7,Female,38
3444,7,96,No,9,1,Male,89
3445,3,61,Yes,9,6,Male,45
3446,3,81,No,5,8,Female,57
3447,2,49,Yes,6,7,Female,27
3448,4,49,No,4,8,Male,31
3449,8,91,Yes,6,7,Male,86
3450,1,68,No,8,3,Female,45
3451,1,55,No,7,9,Male,30
3452,5,40,Yes,8,6,Female,28
3453,5,56,No,7,8,Male,43
3454,1,69,No,4,8,Male,43
3455,6,65,No,4,3,Male,52
3456,1,92,No,9,6,Male,68
3457,5,85,No,4,5,Female,73
3458,9,58,Yes,5,2,Female,56
3459,5,92,No,5,9,Female,78
3460,6,60,Yes,7,5,Female,49
3461,8,56,Yes,6,7,Female,52
3462,1,85,Yes,9,1,Male,62
3463,2,79,Yes,6,2,Female,59
3464,9,60,Yes,7,7,Male,60
3465,3,92,Yes,5,3,Male,71
3466,6,80,Yes,8,3,Male,68
3467,5,79,Yes,9,1,Male,68
3468,2,84,No,7,9,Male,63
3469,7,88,Yes,6,0,Female,77
3470,4,58,No,7,6,Female,43
3471,1,99,Yes,7,3,Male,77
3472,4,46,Yes,4,5,Male,28
3473,6,56,No,5,7,Male,47
3474,7,40,Yes,9,6,Female,34
3475,7,76,No,4,6,Female,64
3476,7,96,Yes,5,5,Female,88
3477,3,45,No,7,3,Female,21
3478,6,65,No,5,3,Female,53
3479,8,41,Yes,6,8,Male,34
3480,4,98,Yes,9,4,Male,83
3481,8,71,Yes,4,8,Female,67
3482,2,96,Yes,9,8,Male,75
3483,9,87,No,7,3,Female,88
3484,9,93,No,6,1,Female,87
3485,8,44,No,5,1,Male,32
3486,1,76,No,5,8,Male,50
3487,2,70,No,6,8,Female,50
3488,6,51,No,5,2,Female,38
3489,5,74,No,4,4,Female,57
3490,9,69,Yes,8,4,Male,64
3491,5,87,Yes,5,1,Male,71
3492,2,45,Yes,7,1,Male,19
3493,4,54,Yes,5,9,Male,38
3494,9,54,Yes,9,0,Female,52
3495,1,55,Yes,7,1,Female,27
3496,1,59,Yes,5,6,Female,32
3497,7,52,Yes,5,0,Female,45
3498,3,83,No,7,0,Male,61
3499,2,81,Yes,4,8,Female,57
3500,9,85,Yes,8,1,Female,83
3501,3,70,Yes,8,3,Male,48
3502,2,73,No,4,2,Female,50
3503,8,68,Yes,5,3,Female,61
3504,6,42,No,8,6,Male,29
3505,6,48,No,4,9,Female,37
3506,7,50,Yes,4,1,Female,39
3507,7,50,No,8,1,Female,39
3508,6,64,Yes,7,8,Female,54
3509,4,61,Yes,6,5,Male,46
3510,9,81,Yes,7,6,Female,78
3511,6,97,No,5,4,Male,83
3512,4,85,Yes,7,4,Male,64
3513,3,48,Yes,9,3,Male,26
3514,4,59,Yes,6,7,Female,41
3515,3,98,No,6,6,Female,76
3516,2,60,No,4,9,Female,35
3517,5,49,No,9,1,Female,39
3518,2,61,No,5,1,Female,39
3519,6,68,Yes,4,5,Male,54
3520,3,48,Yes,7,0,Female,28
3521,6,44,No,7,6,Male,30
3522,9,79,Yes,8,7,Female,81
3523,1,50,No,4,9,Female,24
3524,6,40,Yes,9,7,Female,32
3525,9,92,Yes,4,2,Female,87
3526,4,81,No,4,6,Female,66
3527,2,40,No,4,0,Male,13
3528,4,97,Yes,6,2,Female,76
3529,1,93,No,8,5,Female,68
3530,3,78,Yes,5,8,Male,57
3531,9,99,Yes,5,4,Male,98
3532,5,85,Yes,5,4,Female,69
3533,6,44,Yes,6,8,Male,34
3534,3,88,No,8,8,Female,68
3535,5,61,Yes,9,5,Male,47
3536,8,65,Yes,8,4,Male,60
3537,6,92,Yes,6,9,Male,83
3538,4,45,No,9,1,Female,25
3539,2,71,Yes,4,7,Female,50
3540,9,87,No,7,7,Male,87
3541,1,50,No,4,6,Female,22
3542,1,49,No,5,7,Male,22
3543,4,86,No,4,2,Male,62
3544,7,78,No,6,2,Female,72
3545,1,94,No,5,1,Male,66
3546,9,73,No,7,0,Female,71
3547,4,70,Yes,9,2,Female,53
3548,3,51,Yes,9,2,Male,32
3549,1,90,No,5,6,Female,65
3550,4,83,No,4,9,Female,65
3551,9,55,No,8,8,Female,50
3552,6,77,Yes,8,0,Female,66
3553,6,42,No,9,7,Female,29
3554,1,41,Yes,8,0,Female,13
3555,2,91,Yes,5,2,Female,66
3556,6,44,No,8,3,Female,32
3557,2,50,Yes,6,7,Male,26
3558,3,97,No,9,0,Female,75
3559,4,64,No,7,1,Male,46
3560,5,74,No,8,4,Female,62
3561,9,74,Yes,6,5,Female,69
3562,4,61,No,6,4,Male,43
3563,9,76,Yes,5,2,Female,74
3564,3,61,No,9,9,Female,43
3565,8,94,No,5,6,Male,86
3566,1,50,No,7,0,Male,24
3567,9,71,No,7,1,Female,67
3568,9,74,No,4,8,Female,71
3569,2,70,Yes,7,3,Male,48
3570,4,84,No,9,7,Female,64
3571,8,92,No,9,8,Female,88
3572,7,47,No,5,6,Female,39
3573,1,59,Yes,6,0,Female,35
3574,5,81,No,4,4,Male,67
3575,7,73,No,7,5,Male,65
3576,4,43,No,6,7,Female,27
3577,1,57,No,5,9,Male,32
3578,9,90,Yes,8,7,Male,89
3579,5,43,No,4,8,Female,30
3580,2,59,Yes,9,8,Female,37
3581,8,97,Yes,6,3,Female,91
3582,2,48,Yes,5,5,Male,26
3583,3,55,Yes,5,2,Male,32
3584,1,65,No,4,0,Male,34
3585,2,77,No,4,5,Male,51
3586,7,64,Yes,7,0,Female,56
3587,2,43,Yes,7,8,Female,26
3588,6,80,Yes,9,5,Male,73
3589,3,98,No,9,0,Male,80
3590,4,84,Yes,4,2,Male,69
3591,8,80,Yes,4,0,Female,73
3592,3,77,Yes,6,1,Female,55
3593,6,92,Yes,7,5,Male,82
3594,1,58,Yes,5,6,Female,32
3595,7,53,No,7,0,Male,41
3596,8,60,Yes,7,9,Female,55
3597,8,54,No,4,4,Male,43
3598,3,42,No,4,5,Male,20
3599,1,76,No,7,3,Female,50
3600,9,92,No,8,5,Male,90
3601,6,89,No,8,4,Male,82
3602,9,85,Yes,9,6,Female,85
3603,7,55,No,7,3,Male,49
3604,1,53,No,8,0,Male,24
3605,1,48,Yes,9,1,Female,25
3606,6,86,No,9,5,Female,76
3607,5,46,Yes,7,9,Female,33
3608,9,53,Yes,9,1,Male,48
3609,2,45,Yes,4,4,Female,21
3610,8,60,Yes,4,3,Male,58
3611,5,54,Yes,4,6,Male,40
3612,2,91,No,5,3,Male,67
3613,6,47,Yes,4,6,Female,35
3614,8,73,Yes,4,7,Female,68
3615,4,79,No,7,6,Male,66
3616,2,40,No,8,1,Male,16
3617,5,71,No,8,0,Male,57
3618,2,97,No,4,4,Female,73
3619,2,88,Yes,4,6,Female,64
3620,6,90,No,4,0,Female,77
3621,9,44,Yes,9,7,Female,46
3622,4,69,No,7,2,Male,50
3623,6,61,No,7,6,Male,50
3624,7,59,No,7,2,Female,51
3625,6,55,No,8,3,Male,43
3626,8,46,No,5,7,Female,40
3627,4,46,Yes,8,1,Male,30
3628,1,89,Yes,7,5,Male,63
3629,7,89,Yes,6,9,Female,82
3630,3,41,No,5,8,Male,20
3631,6,86,Yes,4,9,Male,73
3632,2,53,No,9,8,Male,32
3633,9,70,No,8,4,Female,67
3634,1,89,Yes,9,2,Female,69
3635,6,80,Yes,5,5,Female,67
3636,6,53,No,6,8,Female,44
3637,5,44,No,5,5,Male,29
3638,5,50,Yes,8,3,Male,38
3639,1,79,No,7,4,Female,52
3640,5,44,Yes,4,6,Female,25
3641,2,68,Yes,7,9,Female,46
3642,7,50,No,7,2,Male,42
3643,3,44,No,8,8,Male,24
3644,4,88,No,7,0,Male,70
3645,3,93,No,7,7,Female,78
3646,3,71,Yes,8,4,Male,51
3647,4,75,No,8,9,Female,61
3648,5,54,Yes,6,8,Female,38
3649,1,58,Yes,7,1,Female,34
3650,4,61,No,5,0,Male,42
3651,8,73,Yes,4,9,Female,68
3652,7,95,No,9,6,Male,87
3653,9,56,No,4,9,Male,53
3654,5,51,Yes,8,8,Male,39
3655,4,64,Yes,9,4,Male,45
3656,8,95,Yes,8,3,Female,89
3657,9,56,No,6,3,Female,53
3658,7,49,No,7,7,Male,39
3659,7,67,Yes,8,0,Female,59
3660,5,96,No,8,0,Female,81
3661,4,57,No,4,7,Female,40
3662,1,90,Yes,7,1,Male,64
3663,7,57,No,6,9,Female,53
3664,1,84,Yes,8,5,Male,56
3665,1,71,Yes,8,1,Female,44
3666,5,53,Yes,8,4,Female,41
3667,9,95,No,4,2,Female,91
3668,6,55,Yes,8,6,Male,46
3669,3,89,Yes,8,8,Male,65
3670,3,97,Yes,4,1,Male,76
3671,7,57,Yes,8,6,Male,50
3672,6,55,No,7,7,Female,45
3673,9,56,Yes,7,9,Male,55
3674,6,46,No,4,7,Female,33
3675,5,51,Yes,7,6,Female,37
3676,7,73,No,9,3,Male,63
3677,1,49,No,9,3,Female,24
3678,7,44,No,9,9,Male,37
3679,3,60,No,6,8,Female,39
3680,9,42,Yes,8,9,Female,41
3681,6,58,Yes,6,8,Male,46
3682,9,84,No,7,4,Female,78
3683,5,83,No,4,6,Male,69
3684,7,74,No,9,6,Male,71
3685,4,45,Yes,4,8,Female,28
3686,7,53,No,6,6,Female,45
3687,1,43,No,7,7,Female,20
3688,7,84,Yes,8,6,Female,81
3689,8,90,Yes,7,3,Male,85
3690,5,57,Yes,9,1,Female,42
3691,2,68,Yes,7,2,Male,46
3692,5,74,Yes,4,6,Male,60
3693,6,91,Yes,5,8,Male,82
3694,2,77,No,9,1,Male,55
3695,6,55,No,8,6,Male,44
3696,6,59,Yes,9,3,Male,47
3697,1,63,No,9,6,Female,41
3698,1,74,Yes,8,4,Male,48
3699,3,83,No,9,6,Female,62
3700,3,90,Yes,4,5,Female,64
3701,4,58,Yes,7,1,Male,40
3702,2,95,No,4,6,Female,70
3703,9,43,No,7,4,Male,39
3704,7,72,Yes,5,8,Male,63
3705,7,41,Yes,9,0,Female,32
3706,6,52,Yes,5,0,Female,37
3707,3,97,Yes,6,1,Female,75
3708,6,84,Yes,7,7,Male,72
3709,8,69,Yes,4,8,Male,63
3710,8,73,No,4,6,Female,64
3711,9,69,No,9,0,Female,69
3712,1,90,No,4,6,Male,63
3713,1,93,No,6,7,Female,65
3714,3,63,No,8,6,Male,44
3715,3,87,Yes,4,4,Male,65
3716,8,83,Yes,9,6,Male,81
3717,1,72,No,5,9,Female,45
3718,2,80,Yes,4,1,Female,59
3719,2,88,No,4,8,Female,67
3720,3,49,No,4,1,Male,34
3721,6,57,Yes,9,1,Male,46
3722,1,58,Yes,8,4,Male,35
3723,2,46,No,4,7,Male,22
3724,1,96,No,8,5,Female,72
3725,5,58,No,8,8,Male,47
3726,7,63,No,6,5,Female,55
3727,8,54,Yes,5,4,Female,47
3728,1,80,No,4,0,Female,55
3729,7,81,Yes,4,7,Male,74
3730,5,62,No,4,2,Male,49
3731,1,91,No,8,1,Female,68
3732,3,91,Yes,7,6,Male,72
3733,7,43,Yes,5,1,Male,32
3734,1,77,Yes,9,0,Male,51
3735,7,43,Yes,4,1,Female,34
3736,5,44,Yes,7,5,Male,33
3737,1,80,No,7,1,Male,56
3738,1,83,No,7,0,Female,54
3739,1,62,No,5,0,Female,33
3740,9,79,Yes,7,3,Female,78
3741,3,92,Yes,9,7,Female,77
3742,5,76,Yes,4,5,Male,62
3743,9,50,No,9,3,Male,51
3744,6,94,Yes,4,5,Male,78
3745,9,50,No,6,5,Male,46
3746,8,52,No,8,8,Female,50
3747,8,53,No,7,3,Female,47
3748,1,99,Yes,9,5,Female,74
3749,9,47,No,8,9,Female,47
3750,6,64,No,8,0,Female,52
3751,9,57,No,8,6,Male,54
3752,3,90,Yes,8,6,Female,69
3753,3,83,No,8,0,Female,64
3754,6,83,Yes,4,7,Male,69
3755,9,57,Yes,5,4,Female,58
3756,7,49,No,7,8,Female,37
3757,3,46,No,7,7,Female,26
3758,3,99,Yes,4,2,Female,80
3759,2,89,No,9,0,Male,64
3760,9,83,Yes,4,2,Male,78
3761,3,53,Yes,8,1,Male,35
3762,5,54,Yes,5,1,Female,36
3763,9,55,No,7,3,Male,55
3764,8,41,Yes,9,1,Female,36
3765,2,69,Yes,6,7,Female,46
3766,3,69,No,4,4,Female,51
3767,2,57,No,6,0,Male,30
3768,8,70,Yes,7,5,Female,68
3769,6,83,Yes,4,6,Female,69
3770,6,87,Yes,7,0,Male,78
3771,9,52,No,4,2,Male,51
3772,8,59,Yes,9,8,Female,55
3773,4,88,Yes,7,6,Female,72
3774,4,89,No,6,3,Female,71
3775,9,74,No,5,5,Female,69
3776,1,62,Yes,9,5,Female,38
3777,2,81,No,9,2,Female,61
3778,2,72,Yes,4,1,Male,49
3779,6,77,Yes,6,4,Female,67
3780,4,74,No,7,7,Female,56
3781,3,90,Yes,6,2,Female,68
3782,3,75,Yes,9,4,Female,60
3783,3,59,No,4,2,Male,34
3784,6,94,Yes,6,6,Male,83
3785,8,42,No,7,5,Male,37
3786,7,47,Yes,8,5,Female,42
3787,4,79,No,9,0,Female,62
3788,4,98,No,5,1,Male,80
3789,2,71,No,5,5,Female,46
3790,1,68,No,9,7,Female,47
3791,9,46,No,8,4,Male,46
3792,2,41,No,4,1,Male,13
3793,8,60,Yes,6,4,Female,55
3794,9,45,Yes,6,8,Male,42
3795,4,67,No,8,5,Female,51
3796,8,87,Yes,8,4,Female,81
3797,9,81,No,7,9,Female,75
3798,5,75,No,7,5,Female,59
3799,7,71,Yes,5,8,Male,62
3800,4,84,No,4,6,Male,65
3801,1,81,Yes,4,9,Male,51
3802,3,92,No,8,2,Female,73
3803,5,85,No,5,9,Male,68
3804,3,48,Yes,5,9,Female,28
3805,7,50,No,7,4,Male,39
3806,9,62,No,6,3,Female,55
3807,6,89,No,4,4,Male,76
3808,1,50,Yes,5,7,Male,24
3809,7,88,Yes,7,5,Female,81
3810,3,41,Yes,7,3,Female,24
3811,5,42,Yes,7,4,Male,29
3812,4,50,Yes,6,6,Male,37
3813,5,89,No,5,7,Female,74
3814,5,98,Yes,8,4,Female,84
3815,6,74,Yes,8,1,Female,64
3816,6,97,No,7,5,Male,90
3817,8,54,No,7,8,Male,46
3818,8,82,Yes,6,2,Male,79
3819,9,50,No,7,6,Male,48
3820,8,70,No,9,7,Male,65
3821,2,67,No,5,5,Female,46
3822,1,67,Yes,7,2,Male,39
3823,2,71,No,7,0,Female,49
3824,2,64,No,5,2,Female,39
3825,3,59,Yes,4,5,Male,40
3826,7,67,No,9,3,Male,60
3827,2,64,No,9,0,Male,43
3828,1,50,Yes,8,5,Male,25
3829,6,58,Yes,7,0,Female,45
3830,9,67,Yes,5,7,Female,64
3831,3,40,No,8,2,Female,20
3832,6,98,Yes,6,2,Female,87
3833,3,44,Yes,4,0,Male,23
3834,1,49,No,7,2,Female,23
3835,5,81,No,4,6,Male,67
3836,4,85,No,7,9,Female,74
3837,7,73,No,7,7,Female,64
3838,6,75,No,7,7,Male,66
3839,7,41,Yes,4,2,Male,29
3840,5,57,Yes,9,4,Female,42
3841,4,52,Yes,6,0,Female,37
3842,7,90,No,9,8,Male,82
3843,7,44,Yes,5,7,Female,35
3844,6,59,No,5,9,Male,46
3845,8,41,No,9,1,Female,40
3846,4,50,Yes,6,9,Female,34
3847,5,69,Yes,6,0,Male,52
3848,4,71,No,7,3,Male,52
3849,1,71,No,7,8,Male,50
3850,8,97,Yes,5,7,Male,91
3851,1,89,Yes,7,2,Male,64
3852,5,77,No,7,9,Male,67
3853,6,94,No,6,5,Female,85
3854,6,67,No,4,8,Male,53
3855,5,49,No,9,9,Male,35
3856,3,61,Yes,8,7,Female,41
3857,5,94,Yes,8,9,Female,81
3858,8,56,No,7,4,Female,52
3859,2,61,No,7,8,Male,39
3860,6,82,Yes,9,8,Female,72
3861,9,58,No,8,2,Female,55
3862,8,56,No,6,7,Male,49
3863,8,63,No,8,3,Male,60
3864,8,75,No,8,9,Female,69
3865,7,71,No,8,6,Male,63
3866,8,97,No,7,9,Male,94
3867,6,95,Yes,7,7,Male,86
3868,2,97,No,9,6,Female,75
